Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
2022-06-29,0530,SWA1505,B737,16000,D01,Green,No,Denver,Colorado
2022-06-29,0529,SWA278,B737,9000,MCI,Green,No,Kansas City,Missouri
2022-06-29,0513,SKW3589,E75L,4000,ONT,Green,No,Ontario,California
2022-06-29,0511,FT42,C172,7400,APA,Green,No,Denver,Colorado
2022-06-29,0508,N32291,P28A,2000,VNY,Green,No,Van Nuys,California
2022-06-29,0439,SWA380,B737,8000,IND,Green,No,Indianapolis,Indiana
2022-06-29,0432,N4347G,PA28,4000,ZAU,Green,No,Aurora,Illinois
2022-06-29,0422,N442BG,PA44,7500,CMH,Green,No,Columbus,Ohio
2022-06-29,0420,FDX1818,B752,3000,NCT,Green,No,Mather,California
2022-06-29,0417,FDX1610,B763,13000,ZID,Green,No,Indianapolis,Indiana
2022-06-29,0410,N965LB,SLNG,1000,LGB,Green,No,Long Beach,California
2022-06-29,0403,PDU54,PA28,4500,ZAU,Green,No,Aurora,Illinois
2022-06-29,0401,UAL1165,B738,7500,SCT,Green,No,San Diego,California
2022-06-29,0346,SWA1258,B738,24000,ZOB,Green,No,Oberlin,Ohio
2022-06-29,0342,UAL2100,B738,Unk,MSY,Unk,Unk,New Orleans,Louisiana
2022-06-29,0339,SWA1087,B737,9500,PCT,Green,No,Warrenton,Virginia
2022-06-29,0321,UPS793,B763,4200,D10,Green,No,Dallas-Fort Worth,Texas
2022-06-29,0313,JZA725,E75S,700,IAD,Green,No,Washington,District of Columbia
2022-06-29,0312,BOISE1,UH72,7500,BIS,Green,No,Bismarck,North Dakota
2022-06-29,0308,DAL567,A321,27500,ZOB,Green,No,Oberlin,Ohio
2022-06-29,0249,WAKE51,F35,10500,NYL,Green,No,Yuma,Arizona
2022-06-29,0241,ASH5842,CRJ9,2500,DFW,Green,No,Dallas-Fort Worth,Texas
2022-06-29,0240,ENY3505,E170,6000,FSD,Green,No,Sioux Falls,South Dakota
2022-06-29,0235,UAL354,A319,7500,PCT,Green,No,Warrenton,Virginia
2022-06-29,0226,EJA323,C680,9000,MAF,Blue,No,Midland,Texas
2022-06-29,0215,UAL579,A320,4800,I90,Green,No,Houston,Texas
2022-06-29,0203,PDT6168,E145,8000,ORF,Green,No,Norfolk,Virginia
2022-06-29,0116,N55126,C172,1100,DAB,Green,No,Daytona Beach,Florida
2022-06-30,0958,FDX1159,A306,11000,ELP,Green,No,El Paso,Texas
2022-06-30,0655,PHMM24,AS50,3500,U90,Green,No,Tucson,Arizona
2022-06-30,0630,FFT667,A20N,6000,NCT,Blue,No,Mather,California
2022-06-30,0610,ATN3238,B767,36000,ZKC,Green,No,Olathe,Kansas
2022-06-30,0517,SWA9024,B737,36000,ZID,Red,No,Indianapolis,Indiana
2022-06-30,0512,N54404,P28A,6000,TYS,Green,No,Knoxville,Tennessee
2022-06-30,0509,SCX8714,B738,16000,ZME,Green,No,Memphis,Tennessee
2022-06-30,0508,QXE2253,DH8D,13000,BOI,Blue,No,Boise,Idaho
2022-06-30,0503,SWA1552,B737,11000,PCT,Blue,No,Warrenton,Virginia
2022-06-30,0502,UPS5810,B752,24500,ZID,Green,No,Indianapolis,Indiana
2022-06-30,0500,UPS929,B763,4000,D10,Green- Red And Blue,No,Dallas-Fort Worth,Texas
2022-06-30,0456,AAL411,A321,15000,ZMA,Green,No,Melbourne,Florida
2022-06-30,0445,N94HJ,C172,3500,GEG,Green,No,Spokane ,Washington
2022-06-30,0441,FDX1359,B752,31000,ZME,Green,No,Memphis,Tennessee
2022-06-30,0413,SWA547,B738,37000,ZOB,Green,No,Oberlin,Ohio
2022-06-30,0410,N45RT,F2TH,23000,ZBW,Green,No,Nashua,New Hampshire
2022-06-30,0407,DAL338,B738,3000,SAN,Green,No,San Diego,California
2022-06-30,0406,N997SD,HELO,8500,RIV,Green,No,Riverside,California
2022-06-30,0405,SLAM96,C17,8500,RIV,Green,No,Riverside,California
2022-06-30,0404,ACA725,A320,28500,ZOB,Green,No,Oberlin,Ohio
2022-06-30,0401,FDX1360,B763,10000,ZME,Green,No,Memphis,Tennessee
2022-06-30,0352,UPS1143,A306,8000,SDF,Blue,No,Louisville,Kentucky
2022-06-30,0323,ENY3573,E145,8000,AZO,Green,No,Kalamazoo,Michigan
2022-06-30,0310,SKW4807,CRJ2,800,HRL,Green,No,Harlingen,Texas
2022-06-30,0310,UAL587,B737,40000,ZOB,Green,No,Oberlin,Ohio
2022-06-30,0301,SWA938,B738,37000,ZOB,Green,No,Oberlin,Ohio
2022-06-30,0301,FDX1667,B752,38000,ZOB,Green,No,Oberlin,Ohio
2022-06-30,0258,JBU417,E190,36000,ZOB,Green,No,Oberlin,Ohio
2022-06-30,0255,SKW3898,CRJ9,7000,AVL,Green,No,Asheville,North Carolina
2022-06-30,0250,ENY4124,E145,36000,ZFW,Blue,No,Fort Worth,Texas
2022-06-30,0245,KFB7,CL60,4000,GSP,Blue,No,Greer,South Carolina
2022-06-30,0245,UAL1433,B739,32000,ZMP,Green,No,Dodge Center,Minnesota
2022-06-30,0242,JIA5212,CRJ9,3000,BTR,Green,No,Baton Rouge,Louisiana
2022-06-30,0240,N73477,C172,3000,ZME,Green,No,Memphis,Tennessee
2022-06-30,0233,JIA5604,CRJ7,9300,PIA,Blue,No,Peoria,Illinois
2022-06-30,0155,FRG7500,BE99,10000,ZBW,Green,No,Nashua,New Hampshire
2022-06-30,0130,SWA664,B737,8000,A80,Green,No,Peachtree City,Georgia
2022-06-30,0128,N143AB,M20P,8000,ZMA,Green,No,Melbourne,Florida
2022-07-01,2343,FDX257,B763,2000,BQN,Green,No,Aguadilla,Puerto Rico
2022-07-01,1010,ATN3517,B763,4500,P80,Green,No,Portland,Oregon
2022-07-01,0748,DAL1070,B739,15000,SCT,Green,No,San Diego,California
2022-07-01,0636,DVY419,SF34,14000,ZAU,Green,No,Aurora,Illinois
2022-07-01,0633,SKW5904,CRJ2,15000,ZOA,Green,No,Fremont,California
2022-07-01,0629,SWA2096,B737,3500,LAS,Green,No,Las Vegas,Nevada
2022-07-01,0604,CTL5,AC50,3000,TPA,Green,No,Tampa,Florida
2022-07-01,0440,N7KC,F900,9000,MCI,Green,No,Kansas City,Missouri
2022-07-01,0420,SKW4143,E75L,17000,ZLA,Green,No,Palmsdale,California
2022-07-01,0411,FDX1610,B763,10500,IND,Green,No,Indianapolis,Indiana
2022-07-01,0404,N9643H,C172,4500,BFL,Green,No,Bakersfield,California
2022-07-01,0401,DAL1053,A321,3500,LAS,Green,No,Las Vegas,Nevada
2022-07-01,0401,SKW3198,CRJ7,7000,ZAB,Green,No,Albuquerque,New Mexico
2022-07-01,0306,UAL1770,B739,17000,ZHU,Green,No,Houston,Texas
2022-07-01,0300,RPA5637,E75S,2000,A90,Green,No,Merrimack,New Hampshire
2022-07-01,0257,RPA5736,,2000,BOS,Green,No,Boston,Massachusetts
2022-07-01,0253,EDV4681,CRJ2,6000,CID,Green,No,Cedar Rapids,Iowa
2022-07-01,0252,EDV5036,CRJ9,10500,SYR,Green,No,Syracuse,New York
2022-07-01,0200,ASH6078,E75L,8000,GSP,Green,No,Greer,South Carolina
2022-07-01,0145,JBU2202,A320,1200,JFK,Green,No,New York,New York
2022-07-01,0023,CG6010,H60,Unk,BQN,Unk,No,Aguadilla,Puerto Rico
2022-07-02,0735,N24FJ,F900,2500,MDW,Blue,No,Chicago,Illinois
2022-07-02,0723,SKW3891,E75L,9000,SCT,Blue,No,San Diego,California
2022-07-02,0645,AAL521,B738,28000,ZOA,Green,No,Fremont,California
2022-07-02,0645,LIFE1,HELO,1900,BNA,Green,No,Nashville,Tennessee
2022-07-02,0455,UAL1475,B739,18000,ZHU,Green,No,Houston,Texas
2022-07-02,0439,N216RG,C172,6100,SBA,Green,No,Santa Barbara,California
2022-07-02,0435,LFNT01,EC35,2300,R90,Green,Yes,Bellevue,Nebraska
2022-07-02,0341,SWA1121,B738,14000,ZTL,Blue,No,Hampton,Georgia
2022-07-02,0339,FDX1263,B763,15000,ZTL,Blue,No,Hampton,Georgia
2022-07-02,0329,ENY3524,E170,15000,GSO,Blue,No,Greensboro,North Carolina
2022-07-02,0320,JIA5199,CRJ7,4000,ROA,Green,No,Roanoke,Virginia
2022-07-02,0320,EDV4904,CRJ2,11000,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
2022-07-02,0312,N1317U,C172,5000,A90,Green,No,Merrimack,New Hampshire
2022-07-02,0306,PDT6224,E145,12800,GSO,Blue,No,Greensboro,North Carolina
2022-07-02,0243,UPS1291,A306,26500,ZID,Green,No,Indianapolis,Indiana
2022-07-02,0230,N9627P,PA18,2500,C90,Green,No,Elgin,Illinois
2022-07-02,0229,N270VT,SR22,1000,FXE,Green,No,Fort Lauderdale,Florida
2022-07-02,0227,RAVEN3,HELO,1700,MKC,Green,No,Kansas City,Missouri
2022-07-02,0145,DAL2493,B752,11000,CHS,Green,No,Charleston ,South Carolina
2022-07-02,0142,N21536,C182,3000,MOB,Green,No,Mobile,Alabama
2022-07-02,0138,N17BB,C525,5000,ZTL,Green,No,Hampton,Georgia
2022-07-02,0125,N712LU,C172,5000,ZDC,Green,No,Leesburg,Virginia
2022-07-03,0938,AAL1710,B738,33000,ZTL,Green,No,Hampton,Georgia
2022-07-03,0527,N301MF,EC35,1800,RFD,Green,No,Chicago/Rockford,Illinois
2022-07-03,0507,NKS2955,A321,5000,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-03,0450,N656BC,DA40,9000,ZLA,Green,No,Palmsdale,California
2022-07-03,0418,DAL1720,B712,5000,ZME,Blue,No,Memphis,Tennessee
2022-07-03,0415,ENY4140,E170,5000,ZME,Blue,No,Memphis,Tennessee
2022-07-03,0413,AAL1710,B738,3200,ONT,Green,No,Ontario,California
2022-07-03,0410,QXE2095,E75L,8000,BOI,Green,No,Boise,Idaho
2022-07-03,0408,N3090A,PA44,5000,ZHU,Blue,No,Houston,Texas
2022-07-03,0405,SWA3568,B737,15000,ZJX,Green,No,Hillard,Florida
2022-07-03,0352,SWA3293,B737,25000,ZFW,Green,No,Fort Worth,Texas
2022-07-03,0350,SKW5053,CRJ2,9000,ZDV,Green,No,Longmont,Colorado
2022-07-03,0349,NKS1,A321,11000,ZAU,Green,No,Aurora,Illinois
2022-07-03,0341,SWA3239,B738,7800,BUF,Green,No,Buffalo,New York
2022-07-03,0340,UAL2608,A320,7000,C90,Green,No,Elgin,Illinois
2022-07-03,0337,N752DC,DA40,200,LAN,Green,No,Lansing,Michigan
2022-07-03,0317,N79142,C172,4800,ZMP,White,No,Dodge Center,Minnesota
2022-07-03,0302,SWQ9807,B734,4500,SAT,Green,No,San Antonio,Texas
2022-07-03,0302,ERU820,C172,5000,F11,Blue,No,Orlando,Florida
2022-07-03,0255,JIA5604,CRJ9,4300,PIA,Blue,No,Peoria,Illinois
2022-07-03,0255,AAL2208,B737,38000,ZME,White,No,Memphis,Tennessee
2022-07-03,0250,SWA4785,B737,9000,Y90,Green,No,Fort Wayne,Indiana
2022-07-03,0246,SKW3602,CRJ9,3200,IAD,Green,No,Washington,District of Columbia
2022-07-03,0246,SKYT806,C177,1600,DAL,Green,No,Dallas ,Texas
2022-07-03,0240,SKW5608,E75L,12000,ZHU,Green,No,Houston,Texas
2022-07-03,0227,ENY3934,E170,28000,ZAU,Green,No,Aurora,Illinois
2022-07-03,0220,N4473X,P28A,3000,BHM,Green,No,Birmingham,Alabama
2022-07-03,0203,LF5,HELO,2300,AGC,Green,No,Pittsburgh,Pennsylvania
2022-07-03,0120,AALL938,A321,800,PBI,Green,No,West Palm Beach,Florida
2022-07-03,0115,PDT6039,E145,4000,CLT,White,No,Charlotte,North Carolina
2022-07-04,0625,SKW3384,E75L,13000,NCT,Green,No,Mather,California
2022-07-04,0540,UAL583,B738,14000,ZOA,Green,No,Fremont,California
2022-07-04,0445,PAC962,B777,7000,CVG,Green,No,Covington,Kentucky
2022-07-04,0431,ASA393,B739,24000,ZLA,Green,No,Palmsdale,California
2022-07-04,0418,N72263,EC45,3500,LRD,Green,No,Laredo,Texas
2022-07-04,0355,SKW3423,E75L,2000,PSP,White,No,Palm Springs,California
2022-07-04,0350,AAL1581,B737,8000,T75,Green,No,St. Charles,Missouri
2022-07-04,0341,N88WR,GLF5,2500,SAN,Blue And White,No,San Diego,California
2022-07-04,0335,LN500CR,BE20,6200,ELP,Green,No,El Paso,Texas
2022-07-04,0325,SWA401,B737,16000,D01,Green,No,Denver,Colorado
2022-07-04,0312,N330GW,H25B,18000,ZBW,Blue,No,Nashua,New Hampshire
2022-07-04,0301,DAL2457,B753,3000,MCO,Green,No,Orlando,Florida
2022-07-04,0256,N5189S,P28A,2400,FWA,Green,No,Fort Wayne,Indiana
2022-07-04,0250,ENY3576,E170,10000,ZME,Green,No,Memphis,Tennessee
2022-07-04,0240,N92777,C172,6200,AZO,Green,No,Kalamazoo,Michigan
2022-07-04,0235,N92777,C172,6500,AZO,Green,No,Kalamazoo,Michigan
2022-07-04,0159,AFR377,A359,37000,ZOB,Green,No,Oberlin,Ohio
2022-07-04,0153,DAL2786,A319,28000,ZOB,Green,No,Oberlin,Ohio
2022-07-04,0114,UAL1595,B738,3000,N90,Blue,No,Westbury,New York
2022-07-05,1010,N561ND,C172,7500,APA,Green,No,Denver,Colorado
2022-07-05,0615,SWA1193,B737,2300,PHX,Green,No,Phoenix,Arizona
2022-07-05,0510,N3939X,P28A,8200,COS,Green,No,Colorado Springs,Colorado
2022-07-05,0510,N2330W,C172,2500,P80,Green,No,Portland,Oregon
2022-07-05,0510,N923AS,BE20,12100,FAT,Blue,No,Fresno,California
2022-07-05,0508,SCX8706,B737,3000,NCRCC,Green,No,Herndon,Virginia
2022-07-05,0455,UAL1172,B738,5000,P80,Purple,No,Portland,Oregon
2022-07-05,0430,N6194V,C172,3500,TUL,Green,No,Tulsa,Oklahoma
2022-07-05,0429,N1306C,C172,1500,NCT,Green,No,Mather,California
2022-07-05,0419,N35581,C172,7500,PRC,Green,No,Prescott,Arizona
2022-07-05,0355,JIA5202,CRJ9,6000,T75,Green,No,St. Charles,Missouri
2022-07-05,0345,SKW5084,CRJ2,30000,ZDV,Green,No,Longmont,Colorado
2022-07-05,0340,N4479T,P28R,7600,PUB,Green,No,Pueblo,Colorado
2022-07-05,0336,UAL354,A319,3000,PCT,Green,No,Warrenton,Virginia
2022-07-05,0335,AAL2381,B737,19000,ZMP,Blue,No,Dodge Center,Minnesota
2022-07-05,0330,N915LA,DA40,9000,COS,Blue,No,Colorado Springs,Colorado
2022-07-05,0330,N3132W,BE33,9000,COS,Blue,No,Colorado Springs,Colorado
2022-07-05,0326,SRVY1,C208,7500,U90,Green,No,Tucson,Arizona
2022-07-05,0325,ENY4015,E170,29000,ZME,Blue,No,Memphis,Tennessee
2022-07-05,0252,SP4,EC35,1400,BOS,Green,No,Boston,Massachusetts
2022-07-05,0250,N7336W,P28A,2000,FSM,Green,No,Fort Smith,Arkansas
2022-07-05,0235,SWA2901,B737,18800,ZME,Blue,No,Memphis,Tennessee
2022-07-05,0234,ENY4124,E145,11000,ZFW,Green,No,Fort Worth,Texas
2022-07-05,0224,SWA1408,B737,3000,C90,Blue,No,Elgin,Illinois
2022-07-05,0221,ENY4138,E170,16000,ZFW,Green,No,Fort Worth,Texas
2022-07-05,0215,N7395D,C172,5000,BGM,Blue,No,Binghamton,New York
2022-07-05,0204,N30852,C177,5000,CLE,Blue,No,Cleveland,Ohio
2022-07-05,0200,SNC1255,SH36,8000,CRW,Green,No,Charleston,West Virginia
2022-07-05,0150,N733EB,C172,3500,CLE,Green,No,Cleveland,Ohio
2022-07-05,0144,SWA2914,B737,15000,ZJX,Green,No,Hillard,Florida
2022-07-06,1105,AAH12,B733,8500,HCF,Green,No,Honolulu,Hawaii
2022-07-06,0800,UPS808,B763,10000,ZLA,Green,No,Palmsdale,California
2022-07-06,0635,G72311,HELO,6000,U90,Green,No,Tucson,Arizona
2022-07-06,0557,FDX1041,A306,11000,GSO,Green,No,Greensboro,North Carolina
2022-07-06,0550,N927KR,P28R,8500,SCT,Green,No,San Diego,California
2022-07-06,0546,FDX1106,B767,7000,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-06,0525,N2102P,C172,2000,ONT,Green,No,Ontario,California
2022-07-06,0519,AAL526,A321,28000,ZTL,Green,No,Hampton,Georgia
2022-07-06,0452,N7645F,P28A,7500,BFL,Green,No,Bakersfield,California
2022-07-06,0448,AIRCR1,HELO,1500,TUL,Green,No,Tulsa,Oklahoma
2022-07-06,0445,FFT2136,A20N,6500,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-06,0445,ASA41,B737,Unk,NCT,Unk,No,Mather,California
2022-07-06,0430,FDX1813,B752,12000,NCT,Blue,No,Mather,California
2022-07-06,0429,UAL772,A319,7000,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-06,0415,SWA2186,B38M,22000,ZAU,Green,No,Aurora,Illinois
2022-07-06,0415,UPS561,B757,6300,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-06,0405,UAL395,A321,35000,ZLA,Green,No,Palmsdale,California
2022-07-06,0354,N346D,PA28,2000,LEX,Green,No,Lexington,Kentucky
2022-07-06,0325,N7231Q,C172,1500,DTO,Green,No,Denton,Texas
2022-07-06,0307,UPS871,B767,14000,ABQ,Green,No,Albuquerque,New Mexico
2022-07-06,0250,UCA4846,E145,8000,I90,Green,No,Houston,Texas
2022-07-06,0233,AAL128,B777,5000,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-06,0233,AAL128,B777,500,NCRCC,Green,No,Herndon,Virginia
2022-07-06,0122,AAL2532,A21N,8000,PCT,Green,No,Warrenton,Virginia
2022-07-07,0905,FDX2632,B757,6000,IND,Green,No,Indianapolis,Indiana
2022-07-07,0625,N2102P,C172,2000,ONT,Green,No,Ontario,California
2022-07-07,0602,FDX1107,B767,9000,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-07,0546,AMF7201,SW4,7000,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-07,0515,SWA649,B738,4500,SAT,Green,No,San Antonio,Texas
2022-07-07,0456,SJA372,PRM1,7300,ELP,Green,No,El Paso,Texas
2022-07-07,0436,AAL686,A21N,30000,NCRCC,Blue,No,Herndon,Virginia
2022-07-07,0435,SWA2024,B737,31000,ZLA,Green,No,Palmsdale,California
2022-07-07,0434,ASA41,B739,34000,ZOA,Blue,No,Fremont,California
2022-07-07,0405,N895VA,PC12,9000,ZME,Green,No,Memphis,Tennessee
2022-07-07,0401,FDX1502,B757,10000,ZME,Green,No,Memphis,Tennessee
2022-07-07,0335,EDV4806,CRJ7,3500,ABE,Green,No,Allentown,Pennsylvania
2022-07-07,0320,N6552F,C172,5500,ZME,Green,No,Memphis,Tennessee
2022-07-07,0251,GTI5642,B738,2300,AUS,Green,No,Austin,Texas
2022-07-07,0242,SKW5331,E175,6000,ICT,Green,No,Wichita,Kansas
2022-07-07,0231,FDX1914,B757,6000,SYR,Green,No,Syracuse,New York
2022-07-07,0230,SKW4041,CRJ9,3000,SYR,Green,No,Syracuse,New York
2022-07-07,0220,CHILI09,C5,3000,SAT,Green,No,San Antonio,Texas
2022-07-08,0643,SWA230,B737,26000,ZSE,Green,No,Auburn,Washington
2022-07-08,0624,SKW3728,E75L,400,ZSE,Green,No,Auburn,Washington
2022-07-08,0600,DAL874,A321,4700,GEG,Green,No,Spokane ,Washington
2022-07-08,0506,UAL435,B739,6000,NCT,Green,No,Mather,California
2022-07-08,0503,BYF21,C182,2000,NCT,Blue,No,Mather,California
2022-07-08,0445,SKW3434,E75L,30000,ZLA,Green,No,Palmsdale,California
2022-07-08,0413,SWA3030,B737,3000,CMH,Green,No,Columbus,Ohio
2022-07-08,0410,UCA4244,E145,8500,ZAB,Green,No,Albuquerque,New Mexico
2022-07-08,0405,PELICAN8,P80,8000,U90,Green,No,Tucson,Arizona
2022-07-08,0327,SWA2838,B737,3400,ONT,Green,No,Ontario,California
2022-07-08,0324,SKW5761,E75L,11000,COS,Green,No,Colorado Springs,Colorado
2022-07-08,0315,WMU18,PA44,6000,AZO,Green,No,Kalamazoo,Michigan
2022-07-08,0256,N714TC,C172,3500,MSY,Green,No,New Orleans,Louisiana
2022-07-08,0250,DAL1010,B739,2000,MCO,Blue,Yes,Orlando,Florida
2022-07-08,0243,AAY2813,A320,7300,AUS,Green,No,Austin,Texas
2022-07-08,0234,N404U,TWEN,4500,AUS,Green,No,Austin,Texas
2022-07-08,0230,SWA2734,B737,6000,D10,Green,No,Dallas-Fort Worth,Texas
2022-07-08,0230,C6539,AS65,600,I90,Green,No,Houston,Texas
2022-07-09,0911,SWA2506,B38M,4000,PHX,Blue,No,Phoenix,Arizona
2022-07-09,0725,ASA891,B39M,1200,HCF,Green,No,Honolulu,Hawaii
2022-07-09,0600,DAL1200,B739,20000,ZOA,Green,No,Fremont,California
2022-07-09,0540,QXE2007,E75L,9000,BOI,Green,No,Boise,Idaho
2022-07-09,0530,SKW532E,E75L,16000,ZDV,Green,No,Longmont,Colorado
2022-07-09,0530,N20884,C172,4500,NCT,Green,No,Mather,California
2022-07-09,0428,N438G,P28A,5500,ZHU,Green,No,Houston,Texas
2022-07-09,0423,AAL480,A321,2600,SAN,Green,No,San Diego,California
2022-07-09,0422,ASA393,B739,2600,SAN,Green,No,San Diego,California
2022-07-09,0401,SKW3784,E75L,13000,ZLC,Green,No,Salt Lake City,Utah
2022-07-09,0340,SWA3010,B738,8000,P50,Green,No,Phoenix,Arizona
2022-07-09,0320,AAL2418,A320,3200,PHX,Green,No,Phoenix,Arizona
2022-07-09,0225,SKW5717,CRJ2,8000,OKC,Green,No,Oklahoma City,Oklahoma
2022-07-09,0222,SWA910,B38M,5000,I90,Blue,No,Houston,Texas
2022-07-09,0130,UAL2475,B38M,7500,CLE,Green,No,Cleveland,Ohio
2022-07-10,1026,UAL1589,B38M,18000,ZHU,Green,No,Houston,Texas
2022-07-10,0820,LIFE6,HELO,900,HOU,Green,No,Houston,Texas
2022-07-10,0740,UAL7134,B39M,33000,ZLA,Green,No,Palmsdale,California
2022-07-10,0642,AAL508,B738,11000,ZOA,Green,No,Fremont,California
2022-07-10,0613,SKW5904,CRJ2,17000,NCT,Green,No,Mather,California
2022-07-10,0515,N8169X,C172,1500,FAT,Green,No,Fresno,California
2022-07-10,0510,ASA942,B39M,1000,SEA,Green,No,Seattle,Washington
2022-07-10,0503,UAL376,B738,4000,C90,Green,No,Elgin,Illinois
2022-07-10,0417,N7CP,HELO,1700,CMH,Blue,No,Columbus,Ohio
2022-07-10,0353,UAL281,B737,3000,MFE,Green,No,Mc Allen,Texas
2022-07-10,0333,ATN3429,B763,4000,ABE,Green,No,Allentown,Pennsylvania
2022-07-10,0307,ENY3801,E145,14300,ZOB,Green,No,Oberlin,Ohio
2022-07-10,0255,SWA3975,B737,13000,ZNY,Blue,No,Ronkonkoma,New York
2022-07-10,0250,SKW5608,E75L,9000,I90,Green,No,Houston,Texas
2022-07-10,0247,UAL1165,B737,15000,ZHU,Green,No,Houston,Texas
2022-07-10,0242,AAL1458,A321,6500,OKC,Red,No,Oklahoma City,Oklahoma
2022-07-10,0220,N315ME,C172,3000,TOL,Green,No,Toledo,Ohio
2022-07-10,0156,RPA3601,E170,11000,ZDC,Green,No,Leesburg,Virginia
2022-07-11,0913,SWA2874,B738,2000,OAK,Green,No,Oakland,California
2022-07-11,0805,N16058,C150,5500,P80,Green,No,Portland,Oregon
2022-07-11,0600,N9643Q,C172,5500,ZSE,Green,No,Auburn,Washington
2022-07-11,0550,UAL1951,B738,8000,DEN,Blue,No,Denver,Colorado
2022-07-11,0547,SRVY2,C208,7500,U90,Green,No,Tucson,Arizona
2022-07-11,0535,N255KR,C172,11000,ZOA,Green,No,Fremont,California
2022-07-11,0512,SKW6251,E75L,8500,NCT,Green,No,Mather,California
2022-07-11,0447,SKW3857,E75S,6500,SLC,Green,No,Salt Lake City,Utah
2022-07-11,0445,DAL1290,B738,900,SEA,Green,No,Seattle,Washington
2022-07-11,0445,SKW5354,CRJ2,34000,ZOA,Blue,No,Fremont,California
2022-07-11,0440,PAC656,B77L,11000,CVG,Green,No,Covington,Kentucky
2022-07-11,0433,GAJ880,B350,24000,ZLA,Blue,No,Palmsdale,California
2022-07-11,0421,SWA2710,B738,27000,ZBW,Green,No,Nashua,New Hampshire
2022-07-11,0401,DAL1047,A321,6500,S56,Green,No,Salt Lake City,Utah
2022-07-11,0336,SWA2725,B737,4000,C90,Green,No,Elgin,Illinois
2022-07-11,0330,AAL600,B737,27000,ZID,Blue,No,Indianapolis,Indiana
2022-07-11,0254,FFT2572,A20N,16000,ZJX,Green,No,Hillard,Florida
2022-07-11,0249,SWA2906,B737,16000,F11,Green,No,Orlando,Florida
2022-07-12,0815,N559AE,B06,500,I90,Green,No,Houston,Texas
2022-07-12,0720,SWQ165,B738,24000,ZID,Green,No,Indianapolis,Indiana
2022-07-12,0644,UAL1216,A320,8000,ABQ,Green,No,Albuquerque,New Mexico
2022-07-12,0623,40K4,AS50,1700,ONT,Red,No,Ontario,California
2022-07-12,0527,DAL1636,A320,20000,ZMP,Green,No,Dodge Center,Minnesota
2022-07-12,0520,AAL2308,A321,4000,MSP,Green,No,Minneapolis,Minnesota
2022-07-12,0435,SNC1255,SH36,8000,ZID,Green,No,Indianapolis,Indiana
2022-07-12,0435,SCX3059,B738,40000,ZME,Green,No,Memphis,Tennessee
2022-07-12,0413,SKW3713,CRJ2,15000,ZMP,Green,No,Dodge Center,Minnesota
2022-07-12,0410,FDX1619,B752,4000,IND,Green,No,Indianapolis,Indiana
2022-07-12,0338,SWA2926,B737,5000,I90,Green,No,Houston,Texas
2022-07-12,0319,N193LL,EC45,1800,HUF,Green,No,Terre Haute,Indiana
2022-07-12,0309,N5520G,C150,2500,DSM,Green,No,Des Moines,Iowa
2022-07-12,0250,MTU76,DA40,4500,ZME,Red,No,Memphis,Tennessee
2022-07-12,0249,AAY161,A319,7000,PIA,Green,No,Peoria,Illinois
2022-07-12,0240,SCX8776,A320,Unk,PHL,Unk,No,Philadelphia,Pennsylvania
2022-07-12,0225,NKS2158,A320,6500,ACY,Blue,No,Atlantic City,New Jersey
2022-07-12,0219,SCM7,LJ60,15400,ZID,Blue,No,Indianapolis,Indiana
2022-07-12,0210,N172TG,C172,2500,PVD,Blue,No,Providence,Rhode Island
2022-07-12,0139,PDT6213,E145,Unk,GTB,Green,No,Fort Drum,New York
2022-07-12,0125,JZA882,E75S,7000,ZBW,Green,No,Nashua,New Hampshire
2022-07-13,1142,SWQ1914,B738,25000,ZLA,Green,No,Palmsdale,California
2022-07-13,0921,FDX1411,B763,36000,ZHU,Green,No,Houston,Texas
2022-07-13,0630,FDX1026,B767,36000,ZID,Blue,No,Indianapolis,Indiana
2022-07-13,0540,SWA2864,B38M,15000,NCT,Blue,No,Mather,California
2022-07-13,0520,N60522,C172,5500,NCT,Blue,No,Mather,California
2022-07-13,0505,MKV43,P28A,5500,ZMP,Green,No,Dodge Center,Minnesota
2022-07-13,0500,AAL2110,A321,2500,LAX,Blue,No,Los Angeles,California
2022-07-13,0451,UPS711,B752,4000,SDF,Green,No,Louisville,Kentucky
2022-07-13,0437,ZETA74,KC10,8000,SUU,Green,No,Fairfield,California
2022-07-13,0427,UPS105,B763,6000,SDF,Green,No,Louisville,Kentucky
2022-07-13,0405,N30151,C177,2500,SGF,Green,No,Springfield,Missouri
2022-07-13,0402,DAL2351,B752,11000,ZJX,Blue,No,Hillard,Florida
2022-07-13,0352,UPS635,A306,8000,SDF,Green,No,Louisville,Kentucky
2022-07-13,0345,JSX113,E135,6500,SCT,Green,No,San Diego,California
